in s,C1 in V
1.21821E-02,-5.225E-03
1.21825E-02,-3.657E-02
1.21828E-02,1.567E-02
1.21831E-02,3.657E-02
1.21835E-02,2.612E-02
1.21838E-02,2.612E-02
1.21841E-02,1.567E-02
1.21845E-02,-2.612E-02
1.21848E-02,4.702E-02
1.21851E-02,5.225E-03
1.21855E-02,4.702E-02
1.21858E-02,2.612E-02
1.21861E-02,-5.225E-03
1.21865E-02,5.225E-03
1.21868E-02,-2.612E-02
1.21871E-02,-2.612E-02
1.21875E-02,2.612E-02
1.21878E-02,3.657E-02
1.21881E-02,5.225E-03
1.21885E-02,3.657E-02
1.21888E-02,-3.657E-02
1.21891E-02,5.225E-03
1.21895E-02,-2.612E-02
1.21898E-02,-1.567E-02
1.21901E-02,3.657E-02
1.21905E-02,-3.657E-02
1.21908E-02,-1.567E-02
1.21911E-02,-1.567E-02
1.21915E-02,-5.225E-03
1.21918E-02,-1.567E-02
1.21921E-02,2.612E-02
1.21925E-02,-5.225E-03
1.21928E-02,3.657E-02
1.21931E-02,1.567E-02
1.21935E-02,-5.225E-03
1.21938E-02,-5.225E-03
1.21941E-02,5.225E-03
1.21945E-02,4.702E-02
1.21948E-02,5.225E-03
1.21951E-02,-5.225E-03
1.21955E-02,1.567E-02
1.21958E-02,5.225E-03
1.21961E-02,3.657E-02
1.21965E-02,5.225E-03
1.21968E-02,-5.225E-03
1.21971E-02,-1.567E-02
1.21975E-02,-2.612E-02
1.21978E-02,-2.612E-02
1.21981E-02,3.657E-02
1.21985E-02,-2.612E-02
1.21988E-02,1.567E-02
1.21991E-02,3.657E-02
1.21994E-02,-3.657E-02
1.21998E-02,3.657E-02
1.22001E-02,-5.225E-03
1.22004E-02,1.567E-02
1.22008E-02,-3.657E-02
1.22011E-02,-1.567E-02
1.22014E-02,5.225E-03
1.22018E-02,2.612E-02
1.22021E-02,3.657E-02
1.22024E-02,5.225E-03
1.22028E-02,-2.612E-02
1.22031E-02,3.657E-02
1.22034E-02,3.657E-02
1.22038E-02,-5.225E-03
1.22041E-02,3.657E-02
1.22044E-02,-5.225E-03
1.22048E-02,-5.225E-03
1.22051E-02,5.225E-03
1.22054E-02,-1.567E-02
1.22058E-02,5.225E-03
1.22061E-02,-3.657E-02
1.22064E-02,-1.567E-02
1.22068E-02,-5.225E-03
1.22071E-02,-3.657E-02
1.22074E-02,-3.657E-02
1.22078E-02,4.702E-02
1.22081E-02,-3.657E-02
1.22084E-02,-5.225E-03
1.22088E-02,-3.657E-02
1.22091E-02,3.657E-02
1.22094E-02,3.657E-02
1.22098E-02,5.225E-03
1.22101E-02,-1.567E-02
1.22104E-02,-5.225E-03
1.22108E-02,-2.612E-02
1.22111E-02,5.225E-03
1.22114E-02,5.225E-03
1.22118E-02,-3.657E-02
1.22121E-02,-5.225E-03
1.22124E-02,3.657E-02
1.22128E-02,2.612E-02
1.22131E-02,3.657E-02
1.22134E-02,1.567E-02
1.22138E-02,-2.612E-02
1.22141E-02,5.747E-02
1.22144E-02,-1.567E-02
1.22148E-02,3.657E-02
1.22151E-02,5.225E-03
1.22154E-02,2.612E-02
1.22158E-02,3.657E-02
1.22161E-02,3.657E-02
1.22164E-02,3.657E-02
1.22168E-02,-5.225E-03
1.22171E-02,-5.225E-03
1.22174E-02,4.702E-02
1.22178E-02,2.612E-02
1.22181E-02,5.747E-02
1.22184E-02,5.225E-03
1.22188E-02,5.225E-03
1.22191E-02,3.657E-02
1.22194E-02,1.567E-02
1.22198E-02,-5.225E-03
1.22201E-02,5.747E-02
1.22204E-02,2.612E-02
1.22207E-02,2.612E-02
1.22211E-02,-1.567E-02
1.22214E-02,-5.225E-03
1.22217E-02,-1.567E-02
1.22221E-02,-5.225E-03
1.22224E-02,-1.567E-02
1.22227E-02,3.657E-02
1.22231E-02,2.612E-02
1.22234E-02,-2.612E-02
1.22237E-02,-3.657E-02
1.22241E-02,5.225E-03
1.22244E-02,-3.657E-02
1.22247E-02,2.612E-02
1.22251E-02,2.612E-02
1.22254E-02,5.225E-03
1.22257E-02,-5.225E-03
1.22261E-02,5.225E-03
1.22264E-02,-1.567E-02
1.22267E-02,-5.747E-02
1.22271E-02,-3.657E-02
1.22274E-02,3.657E-02
1.22277E-02,-5.225E-03
1.22281E-02,5.225E-03
1.22284E-02,3.657E-02
1.22287E-02,2.612E-02
1.22291E-02,3.657E-02
1.22294E-02,-5.225E-03
1.22297E-02,3.657E-02
1.22301E-02,5.225E-03
1.22304E-02,-1.567E-02
1.22307E-02,5.225E-03
1.22311E-02,3.657E-02
1.22314E-02,1.567E-02
1.22317E-02,3.657E-02
1.22321E-02,3.657E-02
1.22324E-02,1.567E-02
1.22327E-02,4.702E-02
1.22331E-02,-5.225E-03
1.22334E-02,-3.657E-02
1.22337E-02,3.657E-02
1.22341E-02,5.225E-03
1.22344E-02,3.657E-02
1.22347E-02,3.657E-02
1.22351E-02,-3.657E-02
1.22354E-02,-5.225E-03
1.22357E-02,5.225E-03
1.22361E-02,-5.225E-03
1.22364E-02,3.657E-02
1.22367E-02,-1.567E-02
1.22371E-02,3.657E-02
1.22374E-02,-2.612E-02
1.22377E-02,3.657E-02
1.22381E-02,-1.567E-02
1.22384E-02,-3.657E-02
1.22387E-02,3.657E-02
1.22391E-02,5.225E-03
1.22394E-02,-2.612E-02
1.22397E-02,-2.612E-02
1.22401E-02,-5.225E-03
1.22404E-02,5.225E-03
1.22407E-02,3.657E-02
1.22410E-02,3.657E-02
1.22414E-02,-5.225E-03
1.22417E-02,-5.225E-03
1.22420E-02,-2.612E-02
1.22424E-02,5.225E-03
1.22427E-02,3.657E-02
1.22430E-02,2.612E-02
1.22434E-02,-3.657E-02
1.22437E-02,2.612E-02
1.22440E-02,5.225E-03
1.22444E-02,3.657E-02
1.22447E-02,2.612E-02
1.22450E-02,5.225E-03
1.22454E-02,-5.225E-03
1.22457E-02,3.657E-02
1.22460E-02,4.702E-02
1.22464E-02,-3.657E-02
1.22467E-02,-5.225E-03
1.22470E-02,2.612E-02
1.22474E-02,1.567E-02
1.22477E-02,-5.225E-03
1.22480E-02,3.657E-02
1.22484E-02,2.612E-02
1.22487E-02,-1.567E-02
1.22490E-02,5.225E-03
1.22494E-02,3.657E-02
1.22497E-02,3.657E-02
1.22500E-02,3.657E-02
1.22504E-02,-3.657E-02
1.22507E-02,2.612E-02
1.22510E-02,-4.702E-02
1.22514E-02,-5.225E-03
1.22517E-02,4.702E-02
1.22520E-02,-3.657E-02
1.22524E-02,-2.612E-02
1.22527E-02,3.657E-02
1.22530E-02,3.657E-02
1.22534E-02,1.567E-02
1.22537E-02,3.657E-02
1.22540E-02,3.657E-02
1.22544E-02,3.657E-02
1.22547E-02,5.225E-03
1.22550E-02,3.657E-02
1.22554E-02,4.702E-02
1.22557E-02,-5.225E-03
1.22560E-02,-1.567E-02
1.22564E-02,3.657E-02
1.22567E-02,5.225E-03
1.22570E-02,-1.567E-02
1.22574E-02,-3.657E-02
1.22577E-02,-1.567E-02
1.22580E-02,-3.657E-02
1.22584E-02,5.225E-03
1.22587E-02,3.657E-02
1.22590E-02,-3.657E-02
1.22594E-02,3.657E-02
1.22597E-02,1.567E-02
1.22600E-02,1.567E-02
1.22604E-02,5.225E-03
1.22607E-02,2.612E-02
1.22610E-02,2.612E-02
1.22614E-02,5.225E-03
1.22617E-02,3.657E-02
1.22620E-02,-5.225E-03
1.22623E-02,-2.612E-02
1.22627E-02,5.225E-03
1.22630E-02,-5.225E-03
1.22633E-02,-1.567E-02
1.22637E-02,-5.225E-03
1.22640E-02,-3.657E-02
1.22643E-02,-1.567E-02
1.22647E-02,-2.612E-02
1.22650E-02,4.702E-02
1.22653E-02,1.567E-02
1.22657E-02,4.702E-02
1.22660E-02,1.567E-02
1.22663E-02,-5.225E-03
1.22667E-02,3.657E-02
1.22670E-02,2.612E-02
1.22673E-02,2.612E-02
1.22677E-02,-3.657E-02
1.22680E-02,3.657E-02
1.22683E-02,3.657E-02
1.22687E-02,2.612E-02
1.22690E-02,5.225E-03
1.22693E-02,-1.567E-02
1.22697E-02,3.657E-02
1.22700E-02,3.657E-02
1.22703E-02,5.225E-03
1.22707E-02,3.657E-02
1.22710E-02,3.657E-02
1.22713E-02,2.612E-02
1.22717E-02,3.657E-02
1.22720E-02,-3.657E-02
1.22723E-02,4.702E-02
1.22727E-02,-5.225E-03
1.22730E-02,-5.225E-03
1.22733E-02,4.702E-02
1.22737E-02,3.657E-02
1.22740E-02,-1.567E-02
1.22743E-02,5.225E-03
1.22747E-02,4.702E-02
1.22750E-02,-5.225E-03
1.22753E-02,2.612E-02
1.22757E-02,-2.612E-02
1.22760E-02,3.657E-02
1.22763E-02,4.702E-02
1.22767E-02,2.612E-02
1.22770E-02,1.567E-02
1.22773E-02,3.657E-02
1.22777E-02,-1.567E-02
1.22780E-02,-3.657E-02
1.22783E-02,5.225E-03
1.22787E-02,-5.225E-03
1.22790E-02,-1.567E-02
1.22793E-02,3.657E-02
1.22797E-02,1.567E-02
1.22800E-02,6.792E-02
1.22803E-02,5.225E-03
1.22807E-02,2.612E-02
1.22810E-02,3.657E-02
1.22813E-02,-5.225E-03
1.22817E-02,5.225E-03
1.22820E-02,-2.612E-02
1.22823E-02,-5.225E-03
1.22826E-02,5.225E-03
1.22830E-02,-1.567E-02
1.22833E-02,3.657E-02
1.22836E-02,3.657E-02
1.22840E-02,-1.567E-02
1.22843E-02,5.225E-03
1.22846E-02,5.225E-03
1.22850E-02,-5.225E-03
1.22853E-02,6.792E-02
1.22856E-02,-3.657E-02
1.22860E-02,-5.225E-03
1.22863E-02,3.657E-02
1.22866E-02,5.225E-03
1.22870E-02,3.657E-02
1.22873E-02,-2.612E-02
1.22876E-02,-5.225E-03
1.22880E-02,3.657E-02
1.22883E-02,3.657E-02
1.22886E-02,3.657E-02
1.22890E-02,5.747E-02
1.22893E-02,-5.225E-03
1.22896E-02,3.657E-02
1.22900E-02,1.567E-02
1.22903E-02,5.225E-03
1.22906E-02,-3.657E-02
1.22910E-02,-2.612E-02
1.22913E-02,3.657E-02
1.22916E-02,3.657E-02
1.22920E-02,3.657E-02
1.22923E-02,-5.225E-03
1.22926E-02,3.657E-02
1.22930E-02,2.612E-02
1.22933E-02,-5.225E-03
1.22936E-02,2.612E-02
1.22940E-02,1.567E-02
1.22943E-02,4.702E-02
1.22946E-02,1.567E-02
1.22950E-02,1.567E-02
1.22953E-02,3.657E-02
1.22956E-02,5.225E-03
1.22960E-02,-3.657E-02
1.22963E-02,1.567E-02
1.22966E-02,5.747E-02
1.22970E-02,3.657E-02
1.22973E-02,-5.225E-03
1.22976E-02,3.657E-02
1.22980E-02,1.567E-02
1.22983E-02,3.657E-02
1.22986E-02,-5.225E-03
1.22990E-02,3.657E-02
1.22993E-02,-3.657E-02
1.22996E-02,-2.612E-02
1.23000E-02,-5.225E-03
1.23003E-02,5.225E-03
1.23006E-02,-2.612E-02
1.23010E-02,1.567E-02
1.23013E-02,2.612E-02
1.23016E-02,1.567E-02
1.23020E-02,-5.225E-03
1.23023E-02,3.657E-02
1.23026E-02,-2.612E-02
1.23030E-02,2.612E-02
1.23033E-02,5.225E-03
1.23036E-02,5.225E-03
1.23039E-02,5.225E-03
1.23043E-02,-1.567E-02
1.23046E-02,3.657E-02
1.23049E-02,3.657E-02
1.23053E-02,3.657E-02
1.23056E-02,1.567E-02
1.23059E-02,3.657E-02
1.23063E-02,-2.612E-02
1.23066E-02,3.657E-02
1.23069E-02,-1.567E-02
1.23073E-02,-5.225E-03
1.23076E-02,1.567E-02
1.23079E-02,-1.567E-02
1.23083E-02,3.657E-02
1.23086E-02,3.657E-02
1.23089E-02,2.612E-02
1.23093E-02,4.702E-02
1.23096E-02,3.657E-02
1.23099E-02,-5.225E-03
1.23103E-02,-5.225E-03
1.23106E-02,-5.225E-03
1.23109E-02,3.657E-02
1.23113E-02,-5.225E-03
1.23116E-02,-1.567E-02
1.23119E-02,5.747E-02
1.23123E-02,3.657E-02
1.23126E-02,3.657E-02
1.23129E-02,-1.567E-02
1.23133E-02,-5.225E-03
1.23136E-02,2.612E-02
1.23139E-02,-1.567E-02
1.23143E-02,3.657E-02
1.23146E-02,5.747E-02
1.23149E-02,3.657E-02
1.23153E-02,3.657E-02
1.23156E-02,-3.657E-02
1.23159E-02,1.567E-02
1.23163E-02,2.612E-02
1.23166E-02,5.225E-03
1.23169E-02,-1.567E-02
1.23173E-02,-1.567E-02
1.23176E-02,5.225E-03
1.23179E-02,5.225E-03
1.23183E-02,-5.225E-03
1.23186E-02,1.567E-02
1.23189E-02,-5.225E-03
1.23193E-02,-1.567E-02
1.23196E-02,3.657E-02
1.23199E-02,-2.612E-02
1.23203E-02,5.225E-03
1.23206E-02,-3.657E-02
1.23209E-02,2.612E-02
1.23213E-02,-5.225E-03
1.23216E-02,-3.657E-02
1.23219E-02,2.612E-02
1.23223E-02,-1.567E-02
1.23226E-02,3.657E-02
1.23229E-02,-5.225E-03
1.23233E-02,5.225E-03
1.23236E-02,-3.657E-02
1.23239E-02,5.747E-02
1.23242E-02,-5.225E-03
1.23246E-02,2.612E-02
1.23249E-02,-5.225E-03
1.23252E-02,5.225E-03
1.23256E-02,-2.612E-02
1.23259E-02,2.612E-02
1.23262E-02,-5.225E-03
1.23266E-02,-5.225E-03
1.23269E-02,3.657E-02
1.23272E-02,1.567E-02
1.23276E-02,-3.657E-02
1.23279E-02,1.567E-02
1.23282E-02,3.657E-02
1.23286E-02,-1.567E-02
1.23289E-02,5.225E-03
1.23292E-02,-1.567E-02
1.23296E-02,-3.657E-02
1.23299E-02,3.657E-02
1.23302E-02,5.225E-03
1.23306E-02,3.657E-02
1.23309E-02,-5.225E-03
1.23312E-02,5.225E-03
1.23316E-02,-2.612E-02
1.23319E-02,5.225E-03
1.23322E-02,-3.657E-02
1.23326E-02,-2.612E-02
1.23329E-02,-5.225E-03
1.23332E-02,-3.657E-02
1.23336E-02,4.702E-02
1.23339E-02,-3.657E-02
1.23342E-02,2.612E-02
1.23346E-02,6.792E-02
1.23349E-02,-5.225E-03
1.23352E-02,5.747E-02
1.23356E-02,-1.567E-02
1.23359E-02,5.747E-02
1.23362E-02,3.657E-02
1.23366E-02,-3.657E-02
1.23369E-02,5.225E-03
1.23372E-02,2.612E-02
1.23376E-02,4.702E-02
1.23379E-02,-1.567E-02
1.23382E-02,-5.225E-03
1.23386E-02,1.567E-02
1.23389E-02,6.792E-02
1.23392E-02,-2.612E-02
1.23396E-02,-3.657E-02
1.23399E-02,5.225E-03
1.23402E-02,-5.225E-03
1.23406E-02,-2.612E-02
1.23409E-02,2.612E-02
1.23412E-02,1.567E-02
1.23416E-02,3.657E-02
1.23419E-02,5.225E-03
1.23422E-02,3.657E-02
1.23426E-02,-1.567E-02
1.23429E-02,-1.567E-02
1.23432E-02,3.657E-02
1.23436E-02,5.225E-03
1.23439E-02,-1.567E-02
1.23442E-02,5.225E-03
1.23446E-02,-5.225E-03
1.23449E-02,1.567E-02
1.23452E-02,5.225E-03
1.23455E-02,-5.225E-03
1.23459E-02,-1.567E-02
1.23462E-02,-5.225E-03
1.23465E-02,-5.225E-03
1.23469E-02,-1.567E-02
1.23472E-02,-5.225E-03
1.23475E-02,-5.225E-03
1.23479E-02,5.747E-02
1.23482E-02,3.657E-02
1.23485E-02,3.657E-02
1.23489E-02,6.792E-02
1.23492E-02,3.657E-02
1.23495E-02,1.567E-02
1.23499E-02,1.567E-02
1.23502E-02,1.567E-02
1.23505E-02,-2.612E-02
1.23509E-02,3.657E-02
1.23512E-02,5.225E-03
1.23515E-02,-5.225E-03
1.23519E-02,2.612E-02
1.23522E-02,-3.657E-02
1.23525E-02,5.225E-03
1.23529E-02,3.657E-02
1.23532E-02,-5.225E-03
1.23535E-02,5.747E-02
1.23539E-02,1.567E-02
1.23542E-02,3.657E-02
1.23545E-02,-5.225E-03
1.23549E-02,1.567E-02
1.23552E-02,3.657E-02
1.23555E-02,5.225E-03
1.23559E-02,-5.225E-03
1.23562E-02,5.225E-03
1.23565E-02,3.657E-02
1.23569E-02,-5.225E-03
1.23572E-02,-5.225E-03
1.23575E-02,-2.612E-02
1.23579E-02,-3.657E-02
1.23582E-02,3.657E-02
1.23585E-02,4.702E-02
1.23589E-02,-5.225E-03
1.23592E-02,3.657E-02
1.23595E-02,-5.225E-03
1.23599E-02,2.612E-02
1.23602E-02,-1.567E-02
1.23605E-02,4.702E-02
1.23609E-02,5.225E-03
1.23612E-02,3.657E-02
1.23615E-02,5.225E-03
1.23619E-02,3.657E-02
1.23622E-02,2.612E-02
1.23625E-02,5.225E-03
1.23629E-02,5.225E-03
1.23632E-02,5.225E-03
1.23635E-02,3.657E-02
1.23639E-02,2.612E-02
1.23642E-02,5.225E-03
1.23645E-02,5.225E-03
1.23649E-02,2.612E-02
1.23652E-02,3.657E-02
1.23655E-02,-1.567E-02
1.23658E-02,-3.657E-02
1.23662E-02,-5.225E-03
1.23665E-02,2.612E-02
1.23668E-02,5.225E-03
1.23672E-02,3.657E-02
1.23675E-02,1.567E-02
1.23678E-02,3.657E-02
1.23682E-02,4.702E-02
1.23685E-02,-5.225E-03
1.23688E-02,-2.612E-02
1.23692E-02,3.657E-02
1.23695E-02,-5.225E-03
1.23698E-02,5.225E-03
1.23702E-02,5.225E-03
1.23705E-02,-5.225E-03
1.23708E-02,1.567E-02
1.23712E-02,1.567E-02
1.23715E-02,3.657E-02
1.23718E-02,5.225E-03
1.23722E-02,5.225E-03
1.23725E-02,1.567E-02
1.23728E-02,-5.225E-03
1.23732E-02,-5.225E-03
1.23735E-02,-1.567E-02
1.23738E-02,-5.225E-03
1.23742E-02,-5.225E-03
1.23745E-02,-5.225E-03
1.23748E-02,4.702E-02
1.23752E-02,-3.657E-02
1.23755E-02,5.225E-03
1.23758E-02,-1.567E-02
1.23762E-02,3.657E-02
1.23765E-02,5.225E-03
1.23768E-02,-5.225E-03
1.23772E-02,3.657E-02
1.23775E-02,-1.567E-02
1.23778E-02,3.657E-02
1.23782E-02,3.657E-02
1.23785E-02,1.567E-02
1.23788E-02,2.612E-02
1.23792E-02,-5.225E-03
1.23795E-02,-1.567E-02
1.23798E-02,-5.225E-03
1.23802E-02,4.702E-02
1.23805E-02,5.225E-03
1.23808E-02,5.225E-03
1.23812E-02,5.225E-03
1.23815E-02,2.612E-02
1.23818E-02,3.657E-02
1.23822E-02,-1.567E-02
1.23825E-02,-1.567E-02
1.23828E-02,3.657E-02
1.23832E-02,5.225E-03
1.23835E-02,-3.657E-02
1.23838E-02,1.567E-02
1.23842E-02,4.702E-02
1.23845E-02,-3.657E-02
1.23848E-02,-3.657E-02
1.23852E-02,-3.657E-02
1.23855E-02,3.657E-02
1.23858E-02,-1.567E-02
1.23862E-02,5.747E-02
1.23865E-02,-1.567E-02
1.23868E-02,-3.657E-02
1.23871E-02,-3.657E-02
1.23875E-02,-1.567E-02
1.23878E-02,-1.567E-02
1.23881E-02,-4.702E-02
1.23885E-02,2.612E-02
1.23888E-02,3.657E-02
1.23891E-02,5.225E-03
1.23895E-02,-2.612E-02
1.23898E-02,4.702E-02
1.23901E-02,2.612E-02
1.23905E-02,3.657E-02
1.23908E-02,3.657E-02
1.23911E-02,3.657E-02
1.23915E-02,-3.657E-02
1.23918E-02,2.612E-02
1.23921E-02,1.567E-02
1.23925E-02,5.225E-03
1.23928E-02,3.657E-02
1.23931E-02,5.225E-03
1.23935E-02,4.702E-02
1.23938E-02,3.657E-02
1.23941E-02,5.747E-02
1.23945E-02,2.612E-02
1.23948E-02,-5.225E-03
1.23951E-02,4.702E-02
1.23955E-02,1.567E-02
1.23958E-02,1.567E-02
1.23961E-02,3.657E-02
1.23965E-02,1.567E-02
1.23968E-02,1.567E-02
1.23971E-02,1.567E-02
1.23975E-02,5.225E-03
1.23978E-02,-2.612E-02
1.23981E-02,5.225E-03
1.23985E-02,2.612E-02
1.23988E-02,3.657E-02
1.23991E-02,3.657E-02
1.23995E-02,1.567E-02
1.23998E-02,4.702E-02
1.24001E-02,-2.612E-02
1.24005E-02,-2.612E-02
1.24008E-02,3.657E-02
1.24011E-02,1.567E-02
1.24015E-02,3.657E-02
1.24018E-02,5.225E-03
1.24021E-02,3.657E-02
1.24025E-02,-5.225E-03
1.24028E-02,-5.225E-03
1.24031E-02,3.657E-02
1.24035E-02,-1.567E-02
1.24038E-02,1.567E-02
1.24041E-02,1.567E-02
1.24045E-02,3.657E-02
1.24048E-02,-2.612E-02
1.24051E-02,5.225E-03
1.24055E-02,5.747E-02
1.24058E-02,3.657E-02
1.24061E-02,1.567E-02
1.24065E-02,3.657E-02
1.24068E-02,3.657E-02
1.24071E-02,3.657E-02
1.24074E-02,2.612E-02
1.24078E-02,2.612E-02
1.24081E-02,1.567E-02
1.24084E-02,3.657E-02
1.24088E-02,-1.567E-02
1.24091E-02,4.702E-02
1.24094E-02,6.792E-02
1.24098E-02,-2.612E-02
1.24101E-02,-2.612E-02
1.24104E-02,5.747E-02
1.24108E-02,3.657E-02
1.24111E-02,5.225E-03
1.24114E-02,3.657E-02
1.24118E-02,5.747E-02
1.24121E-02,-1.567E-02
1.24124E-02,3.657E-02
1.24128E-02,3.657E-02
1.24131E-02,-2.612E-02
1.24134E-02,5.747E-02
1.24138E-02,-5.225E-03
1.24141E-02,5.225E-03
1.24144E-02,-2.612E-02
1.24148E-02,-5.225E-03
1.24151E-02,-5.225E-03
1.24154E-02,5.225E-03
1.24158E-02,5.747E-02
1.24161E-02,-2.612E-02
1.24164E-02,-1.567E-02
1.24168E-02,5.225E-03
1.24171E-02,3.657E-02
1.24174E-02,-2.612E-02
1.24178E-02,2.612E-02
1.24181E-02,3.657E-02
1.24184E-02,-2.612E-02
1.24188E-02,5.225E-03
1.24191E-02,5.747E-02
1.24194E-02,3.657E-02
1.24198E-02,3.657E-02
1.24201E-02,-1.567E-02
1.24204E-02,4.702E-02
1.24208E-02,3.657E-02
1.24211E-02,-2.612E-02
1.24214E-02,-5.225E-03
1.24218E-02,5.225E-03
1.24221E-02,-5.225E-03
1.24224E-02,3.657E-02
1.24228E-02,2.612E-02
1.24231E-02,3.657E-02
1.24234E-02,-3.657E-02
1.24238E-02,5.225E-03
1.24241E-02,3.657E-02
1.24244E-02,1.567E-02
1.24248E-02,5.747E-02
1.24251E-02,3.657E-02
1.24254E-02,2.612E-02
1.24258E-02,1.567E-02
1.24261E-02,1.567E-02
1.24264E-02,-5.225E-03
1.24268E-02,2.612E-02
1.24271E-02,4.702E-02
1.24274E-02,3.657E-02
1.24278E-02,1.567E-02
1.24281E-02,2.612E-02
1.24284E-02,5.225E-03
1.24287E-02,5.225E-03
1.24291E-02,-1.567E-02
1.24294E-02,-2.612E-02
1.24297E-02,-1.567E-02
1.24301E-02,3.657E-02
1.24304E-02,-5.225E-03
1.24307E-02,3.657E-02
1.24311E-02,1.567E-02
1.24314E-02,-2.612E-02
1.24317E-02,1.567E-02
1.24321E-02,1.567E-02
1.24324E-02,4.702E-02
1.24327E-02,5.225E-03
1.24331E-02,-1.567E-02
1.24334E-02,5.225E-03
1.24337E-02,6.792E-02
1.24341E-02,1.567E-02
1.24344E-02,5.225E-03
1.24347E-02,3.657E-02
1.24351E-02,5.225E-03
1.24354E-02,-5.225E-03
1.24357E-02,-5.225E-03
1.24361E-02,-5.225E-03
1.24364E-02,2.612E-02
1.24367E-02,2.612E-02
1.24371E-02,5.225E-03
1.24374E-02,5.747E-02
1.24377E-02,3.657E-02
1.24381E-02,1.567E-02
1.24384E-02,-5.225E-03
1.24387E-02,-1.567E-02
1.24391E-02,3.657E-02
1.24394E-02,5.225E-03
1.24397E-02,-8.882E-02
1.24401E-02,1.567E-02
1.24404E-02,-1.567E-02
1.24407E-02,3.657E-02
1.24411E-02,3.657E-02
1.24414E-02,-5.225E-03
1.24417E-02,-1.567E-02
1.24421E-02,3.657E-02
1.24424E-02,5.225E-03
1.24427E-02,1.567E-02
1.24431E-02,-5.225E-03
1.24434E-02,-1.567E-02
1.24437E-02,1.567E-02
1.24441E-02,-5.225E-03
1.24444E-02,5.225E-03
1.24447E-02,-2.612E-02
1.24451E-02,3.657E-02
1.24454E-02,2.612E-02
1.24457E-02,2.612E-02
1.24461E-02,2.612E-02
1.24464E-02,3.657E-02
1.24467E-02,5.225E-03
1.24471E-02,5.225E-03
1.24474E-02,-5.225E-03
1.24477E-02,3.657E-02
1.24481E-02,3.657E-02
1.24484E-02,5.225E-03
1.24487E-02,3.657E-02
1.24490E-02,-3.657E-02
1.24494E-02,5.225E-03
1.24497E-02,-5.225E-03
1.24500E-02,-1.567E-02
1.24504E-02,-5.225E-03
1.24507E-02,5.225E-03
1.24510E-02,-3.657E-02
1.24514E-02,3.657E-02
1.24517E-02,3.657E-02
1.24520E-02,5.747E-02
1.24524E-02,-1.567E-02
1.24527E-02,5.225E-03
1.24530E-02,5.225E-03
1.24534E-02,-5.225E-03
1.24537E-02,1.567E-02
1.24540E-02,-2.612E-02
1.24544E-02,-3.657E-02
1.24547E-02,-5.225E-03
1.24550E-02,-2.612E-02
1.24554E-02,-1.567E-02
1.24557E-02,-1.567E-02
1.24560E-02,1.567E-02
1.24564E-02,3.657E-02
1.24567E-02,2.612E-02
1.24570E-02,3.657E-02
1.24574E-02,3.657E-02
1.24577E-02,5.225E-03
1.24580E-02,-5.225E-03
1.24584E-02,3.657E-02
1.24587E-02,5.747E-02
1.24590E-02,-2.612E-02
1.24594E-02,3.657E-02
1.24597E-02,-5.225E-03
1.24600E-02,-5.225E-03
1.24604E-02,5.225E-03
1.24607E-02,1.567E-02
1.24610E-02,3.657E-02
1.24614E-02,3.657E-02
1.24617E-02,5.225E-03
1.24620E-02,-5.225E-03
1.24624E-02,5.225E-03
1.24627E-02,-2.612E-02
1.24630E-02,-5.225E-03
1.24634E-02,3.657E-02
1.24637E-02,5.225E-03
1.24640E-02,-5.225E-03
1.24644E-02,4.702E-02
1.24647E-02,-5.225E-03
1.24650E-02,4.702E-02
1.24654E-02,3.657E-02
1.24657E-02,5.225E-03
1.24660E-02,3.657E-02
1.24664E-02,4.702E-02
1.24667E-02,2.612E-02
1.24670E-02,1.567E-02
1.24674E-02,2.612E-02
1.24677E-02,4.702E-02
1.24680E-02,3.657E-02
1.24684E-02,1.567E-02
1.24687E-02,5.225E-03
1.24690E-02,-1.567E-02
1.24694E-02,-1.567E-02
1.24697E-02,3.657E-02
1.24700E-02,-2.612E-02
1.24703E-02,2.612E-02
1.24707E-02,3.657E-02
1.24710E-02,3.657E-02
1.24713E-02,3.657E-02
1.24717E-02,-2.612E-02
1.24720E-02,-1.567E-02
1.24723E-02,3.657E-02
1.24727E-02,-5.225E-03
1.24730E-02,1.567E-02
1.24733E-02,1.567E-02
1.24737E-02,5.225E-03
1.24740E-02,3.657E-02
1.24743E-02,5.225E-03
1.24747E-02,4.702E-02
1.24750E-02,-2.612E-02
1.24753E-02,3.657E-02
1.24757E-02,5.225E-03
1.24760E-02,1.567E-02
1.24763E-02,4.702E-02
1.24767E-02,3.657E-02
1.24770E-02,5.225E-03
1.24773E-02,-1.567E-02
1.24777E-02,2.612E-02
1.24780E-02,2.612E-02
1.24783E-02,3.657E-02
1.24787E-02,-5.225E-03
1.24790E-02,3.657E-02
1.24793E-02,-1.567E-02
1.24797E-02,5.225E-03
1.24800E-02,3.657E-02
1.24803E-02,2.612E-02
1.24807E-02,-5.225E-03
1.24810E-02,5.225E-03
1.24813E-02,-1.567E-02
1.24817E-02,5.225E-03
1.24820E-02,3.657E-02
1.24823E-02,5.225E-03
1.24827E-02,5.225E-03
1.24830E-02,2.612E-02
1.24833E-02,5.225E-03
1.24837E-02,3.657E-02
1.24840E-02,3.657E-02
1.24843E-02,-1.567E-02
1.24847E-02,1.567E-02
